2020-04-03,2,1,5,787.73,5.5822222222222235,Negotiated fare,VeriFone Inc,Credit card
2020-04-04,2,1,5,1175.2999999999997,4.882380952380952,Negotiated fare,VeriFone Inc,Credit card
2020-04-05,2,1,5,964.79,3.1900000000000004,Negotiated fare,VeriFone Inc,Credit card
2020-04-06,2,1,5,865.2299999999999,8.642,Negotiated fare,VeriFone Inc,Credit card
2020-04-07,2,1,5,623.82,2.8400000000000003,Negotiated fare,VeriFone Inc,Credit card
2020-04-08,2,1,5,392.68000000000006,2.5557142857142856,Negotiated fare,VeriFone Inc,Credit card
2020-04-09,2,1,5,527.3,6.923076923076923,Negotiated fare,VeriFone Inc,Credit card
2020-04-10,2,1,5,529.29,2.5930000000000004,Negotiated fare,VeriFone Inc,Credit card
2020-04-11,2,1,5,997.8999999999997,6.480555555555556,Negotiated fare,VeriFone Inc,Credit card
2020-04-12,2,1,5,264.67,2.2790909090909093,Negotiated fare,VeriFone Inc,Credit card
2020-04-13,2,1,5,608.6800000000001,6.323333333333333,Negotiated fare,VeriFone Inc,Credit card
2020-04-14,2,1,5,984.5799999999998,3.2266666666666666,Negotiated fare,VeriFone Inc,Credit card
2020-04-15,2,1,5,301.77000000000004,2.470625,Negotiated fare,VeriFone Inc,Credit card
2020-04-16,2,1,5,615.9900000000001,4.4399999999999995,Negotiated fare,VeriFone Inc,Credit card
2020-04-17,2,1,5,656.1099999999999,3.723684210526316,Negotiated fare,VeriFone Inc,Credit card
2020-04-18,2,1,5,449.97,2.2150000000000007,Negotiated fare,VeriFone Inc,Credit card
2020-04-19,2,1,5,826.0099999999999,5.401428571428572,Negotiated fare,VeriFone Inc,Credit card
2020-04-20,2,1,5,976.57,3.840434782608696,Negotiated fare,VeriFone Inc,Credit card
2020-04-21,2,1,5,432.3400000000001,1.3606250000000002,Negotiated fare,VeriFone Inc,Credit card
2020-04-22,2,1,5,688.4599999999999,5.346666666666666,Negotiated fare,VeriFone Inc,Credit card
2020-04-23,2,1,5,491.68,2.7464285714285714,Negotiated fare,VeriFone Inc,Credit card
2020-04-24,2,1,5,416.6,2.54,Negotiated fare,VeriFone Inc,Credit card
2020-04-25,2,1,5,323.2,2.078333333333333,Negotiated fare,VeriFone Inc,Credit card
2020-04-26,2,1,5,568.17,3.228,Negotiated fare,VeriFone Inc,Credit card
2020-04-27,2,1,5,1180.02,5.648571428571429,Negotiated fare,VeriFone Inc,Credit card
2020-04-28,2,1,5,1051.6599999999996,2.9642307692307694,Negotiated fare,VeriFone Inc,Credit card
2020-04-29,2,1,5,551.5200000000001,3.8380000000000005,Negotiated fare,VeriFone Inc,Credit card
2020-04-30,2,1,5,396.85,2.0899999999999994,Negotiated fare,VeriFone Inc,Credit card
2020-04-01,1,3,5,126.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-02,1,3,5,66.61,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-04,1,3,5,0.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-06,1,3,5,20.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-07,1,3,5,30.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-08,1,3,5,86.89999999999999,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-09,1,3,5,16.71,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-10,1,3,5,17.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-12,1,3,5,0.31,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-13,1,3,5,0.31,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-14,1,3,5,19.86,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-15,1,3,5,0.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-16,1,3,5,1460.98,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-17,1,3,5,16.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-18,1,3,5,0.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-19,1,3,5,69.41,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-20,1,3,5,35.61,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-21,1,3,5,35.919999999999995,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-22,1,3,5,0.31,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-24,1,3,5,28.900000000000002,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-25,1,3,5,0.31,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-26,1,3,5,0.31,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-27,1,3,5,24.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-29,1,3,5,50.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",No charge
2020-04-03,2,3,5,-10.8,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-08,2,3,5,-20.3,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-10,2,3,5,-20.23,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-23,2,3,5,-100.8,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-25,2,3,5,-15.3,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-27,2,3,5,-10.8,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-28,2,3,5,-18.3,0.0,Negotiated fare,VeriFone Inc,No charge
2020-04-01,1,2,5,153.45000000000002,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-02,1,2,5,190.45999999999998,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-03,1,2,5,131.7,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-04,1,2,5,149.01,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-05,1,2,5,135.75,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-06,1,2,5,111.71000000000001,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-07,1,2,5,0.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-08,1,2,5,10.610000000000001,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-09,1,2,5,20.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-10,1,2,5,120.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-11,1,2,5,12.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-12,1,2,5,300.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-13,1,2,5,144.2,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-14,1,2,5,206.64,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-15,1,2,5,133.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-16,1,2,5,419.75000000000006,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-17,1,2,5,723.7799999999999,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-18,1,2,5,42.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-19,1,2,5,38.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-20,1,2,5,60.599999999999994,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-21,1,2,5,101.85,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-22,1,2,5,0.0,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-23,1,2,5,166.51999999999998,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-24,1,2,5,192.66000000000003,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-25,1,2,5,230.35,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-26,1,2,5,135.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-27,1,2,5,195.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-28,1,2,5,64.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-29,1,2,5,0.31,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-30,1,2,5,75.91,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Cash
2020-04-01,2,2,5,139.78,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-02,2,2,5,162.89,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-03,2,2,5,222.01999999999998,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-04,2,2,5,427.01,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-05,2,2,5,244.0,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-06,2,2,5,318.95,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-07,2,2,5,215.96,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-08,2,2,5,458.48,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-09,2,2,5,102.45,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-10,2,2,5,173.22,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-11,2,2,5,173.8,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-12,2,2,5,199.35999999999999,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-13,2,2,5,131.0,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-14,2,2,5,422.38,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-15,2,2,5,178.96999999999997,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-16,2,2,5,285.46000000000004,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-17,2,2,5,62.92,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-18,2,2,5,70.8,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-19,2,2,5,162.04999999999998,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-20,2,2,5,288.75000000000006,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-21,2,2,5,268.84,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-22,2,2,5,174.14999999999998,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-23,2,2,5,453.1,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-24,2,2,5,92.55,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-25,2,2,5,291.96000000000004,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-26,2,2,5,210.73000000000002,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-27,2,2,5,283.97,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-28,2,2,5,276.67,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-29,2,2,5,289.21000000000004,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-30,2,2,5,571.04,0.0,Negotiated fare,VeriFone Inc,Cash
2020-04-06,1,4,5,0.6,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Dispute
2020-04-14,1,4,5,17.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Dispute
2020-04-17,1,4,5,12.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Dispute
2020-04-20,1,4,5,17.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Dispute
2020-04-29,1,4,5,0.3,0.0,Negotiated fare,"Creative Mobile Technologies, LLC",Dispute
2020-04-01,2,4,5,-23.3,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-03,2,4,5,-26.8,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-11,2,4,5,-18.1,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-12,2,4,5,-50.8,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-24,2,4,5,-12.25,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-26,2,4,5,-85.6,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-27,2,4,5,-78.9,0.0,Negotiated fare,VeriFone Inc,Dispute
2020-04-01,1,1,1,38104.579999999834,2.255135135135133,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-02,1,1,1,34951.63999999977,2.3648038763267163,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-03,1,1,1,40771.45000000003,2.3829151441331677,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-04,1,1,1,23403.069999999752,2.238297734627831,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-05,1,1,1,19418.779999999875,2.478358565737049,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-06,1,1,1,32158.819999999607,2.2757481108312345,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-07,1,1,1,30771.32999999964,2.3265366367949367,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-08,1,1,1,30842.219999999652,2.248272305312018,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-09,1,1,1,29814.879999999663,2.367545945945944,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-10,1,1,1,33688.89999999963,2.402160262417993,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-11,1,1,1,22756.769999999833,2.3796646132785733,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-12,1,1,1,16650.37999999991,2.297032558139534,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-13,1,1,1,29556.769999999717,2.255687671232877,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-14,1,1,1,32815.639999999636,2.271255539143276,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-15,1,1,1,32922.81999999963,2.3227228446176342,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-16,1,1,1,31935.019999999644,2.3463466397170283,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-17,1,1,1,39120.77999999989,2.3086859781696014,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-18,1,1,1,22227.54999999983,2.3239927272727243,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-19,1,1,1,21545.309999999834,2.349309576837416,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-20,1,1,1,31332.63999999986,2.3673030142781584,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-21,1,1,1,31894.82999999964,2.323011363636361,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-22,1,1,1,33056.399999999674,2.3711758793969815,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-23,1,1,1,32724.63999999961,2.401117152743452,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-24,1,1,1,36719.409999999916,2.3363395570994334,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-25,1,1,1,26763.349999999667,2.474920924574212,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-26,1,1,1,18382.490000000016,2.416649703138253,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-27,1,1,1,32884.919999999605,2.2770208540218424,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-28,1,1,1,35491.239999999736,2.3559168591223982,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-29,1,1,1,35698.93999999975,2.2715969062784307,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-04-30,1,1,1,37468.68999999983,2.3777958644962625,Standard rate,"Creative Mobile Technologies, LLC",Credit card
2020-02-02,2,1,1,113.96000000000001,3.8920000000000003,Standard rate,VeriFone Inc,Credit card
2020-02-03,2,1,1,313.06000000000006,2.3610526315789473,Standard rate,VeriFone Inc,Credit card
2020-02-04,2,1,1,113.95,2.692857142857143,Standard rate,VeriFone Inc,Credit card
2020-02-05,2,1,1,194.71999999999997,2.51,Standard rate,VeriFone Inc,Credit card
2020-02-06,2,1,1,308.12000000000006,2.1580952380952385,Standard rate,VeriFone Inc,Credit card
2020-02-07,2,1,1,137.33999999999997,2.434,Standard rate,VeriFone Inc,Credit card
2020-03-07,2,1,1,97.64,3.128,Standard rate,VeriFone Inc,Credit card
2020-03-08,2,1,1,156.47000000000003,2.5722222222222224,Standard rate,VeriFone Inc,Credit card
2020-03-09,2,1,1,117.89999999999999,3.016666666666667,Standard rate,VeriFone Inc,Credit card
2020-03-10,2,1,1,88.6,3.8200000000000003,Standard rate,VeriFone Inc,Credit card
2020-04-01,2,1,1,47524.020000000375,2.45385739750445,Standard rate,VeriFone Inc,Credit card
2020-04-02,2,1,1,46807.63000000039,2.5297425670775895,Standard rate,VeriFone Inc,Credit card
2020-04-03,2,1,1,52964.860000000735,2.505265855221007,Standard rate,VeriFone Inc,Credit card
2020-04-04,2,1,1,30812.7799999997,2.490603878116341,Standard rate,VeriFone Inc,Credit card
2020-04-05,2,1,1,26177.02999999975,2.5264381720430067,Standard rate,VeriFone Inc,Credit card
2020-04-06,2,1,1,41942.50000000011,2.487137080469062,Standard rate,VeriFone Inc,Credit card
2020-04-07,2,1,1,40481.279999999955,2.448535773710476,Standard rate,VeriFone Inc,Credit card
2020-04-08,2,1,1,40472.34000000006,2.5868657331136724,Standard rate,VeriFone Inc,Credit card
2020-04-09,2,1,1,41015.27000000007,2.5209740259740205,Standard rate,VeriFone Inc,Credit card
2020-04-10,2,1,1,44170.09000000028,2.5610225104921693,Standard rate,VeriFone Inc,Credit card
2020-04-11,2,1,1,31968.769999999724,2.575798319327729,Standard rate,VeriFone Inc,Credit card
2020-04-12,2,1,1,23619.709999999788,2.5961578171091437,Standard rate,VeriFone Inc,Credit card
2020-04-13,2,1,1,41049.36000000001,2.569882733522032,Standard rate,VeriFone Inc,Credit card
2020-04-14,2,1,1,42010.46000000012,2.550811778750492,Standard rate,VeriFone Inc,Credit card
2020-04-15,2,1,1,43602.41000000025,2.5786798296554303,Standard rate,VeriFone Inc,Credit card
2020-04-16,2,1,1,44882.13000000019,2.4646688988095153,Standard rate,VeriFone Inc,Credit card
2020-04-17,2,1,1,50106.43000000054,2.608868053187857,Standard rate,VeriFone Inc,Credit card
2020-04-18,2,1,1,29690.329999999733,2.49234997195737,Standard rate,VeriFone Inc,Credit card
2020-04-19,2,1,1,27635.409999999716,2.6263034055727528,Standard rate,VeriFone Inc,Credit card
2020-04-20,2,1,1,42141.47999999966,2.508443042964129,Standard rate,VeriFone Inc,Credit card
2020-04-21,2,1,1,42565.840000000266,2.646374999999991,Standard rate,VeriFone Inc,Credit card
2020-04-22,2,1,1,46380.24000000038,2.535857500895088,Standard rate,VeriFone Inc,Credit card
2020-04-23,2,1,1,48326.89000000047,2.5978225806451527,Standard rate,VeriFone Inc,Credit card
2020-04-24,2,1,1,48314.42000000048,2.568331043956039,Standard rate,VeriFone Inc,Credit card
2020-04-25,2,1,1,36952.65999999999,2.5464101423487504,Standard rate,VeriFone Inc,Credit card
2020-04-26,2,1,1,27473.459999999875,2.822115262824572,Standard rate,VeriFone Inc,Credit card
2020-04-27,2,1,1,47734.410000000455,2.5834035087719203,Standard rate,VeriFone Inc,Credit card
2020-04-28,2,1,1,44927.0200000004,2.6276331582895636,Standard rate,VeriFone Inc,Credit card
2020-04-29,2,1,1,47008.09000000043,2.6066295764536873,Standard rate,VeriFone Inc,Credit card
2020-04-30,2,1,1,48178.17000000035,2.595867364746937,Standard rate,VeriFone Inc,Credit card
2020-04-01,1,3,1,909.5999999999992,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-02,1,3,1,960.7799999999993,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-03,1,3,1,1206.669999999998,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-04,1,3,1,816.3699999999997,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-05,1,3,1,894.3399999999991,0.09621212121212121,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-06,1,3,1,1382.0199999999977,0.08017241379310346,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-07,1,3,1,693.9499999999999,0.030500000000000003,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-08,1,3,1,719.8999999999997,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-09,1,3,1,947.4999999999991,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-10,1,3,1,1215.839999999998,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-11,1,3,1,760.4999999999994,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-12,1,3,1,408.3000000000002,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-13,1,3,1,739.6499999999993,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-14,1,3,1,1225.119999999998,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-15,1,3,1,1084.7999999999984,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-16,1,3,1,1129.8499999999985,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-17,1,3,1,1249.519999999998,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-18,1,3,1,867.3199999999991,0.03225806451612903,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-19,1,3,1,659.9999999999997,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-20,1,3,1,1046.88,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-21,1,3,1,1009.0399999999983,0.017073170731707315,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-22,1,3,1,1367.6999999999975,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-23,1,3,1,1021.9599999999986,0.039473684210526314,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-24,1,3,1,1338.7999999999975,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-25,1,3,1,1042.7199999999987,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-26,1,3,1,745.4200000000004,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-27,1,3,1,1019.2999999999985,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-28,1,3,1,828.0999999999992,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-29,1,3,1,1107.9399999999982,0.053333333333333344,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-30,1,3,1,1487.7899999999972,0.0,Standard rate,"Creative Mobile Technologies, LLC",No charge
2020-04-01,2,3,1,-112.21999999999997,-0.04555555555555555,Standard rate,VeriFone Inc,No charge
2020-04-02,2,3,1,-151.89999999999998,0.0,Standard rate,VeriFone Inc,No charge
2020-04-03,2,3,1,-230.66000000000008,-0.027142857142857142,Standard rate,VeriFone Inc,No charge
2020-04-04,2,3,1,-143.79999999999998,0.0,Standard rate,VeriFone Inc,No charge
2020-04-05,2,3,1,-24.200000000000003,0.0,Standard rate,VeriFone Inc,No charge
2020-04-06,2,3,1,-118.59999999999997,0.0,Standard rate,VeriFone Inc,No charge
2020-04-07,2,3,1,-65.09999999999998,0.0,Standard rate,VeriFone Inc,No charge
2020-04-08,2,3,1,-56.499999999999986,0.0,Standard rate,VeriFone Inc,No charge
2020-04-09,2,3,1,-59.36,-0.07333333333333333,Standard rate,VeriFone Inc,No charge
2020-04-10,2,3,1,-94.00999999999998,-0.08923076923076922,Standard rate,VeriFone Inc,No charge
2020-04-11,2,3,1,-34.8,0.0,Standard rate,VeriFone Inc,No charge
2020-04-12,2,3,1,-121.59999999999998,0.0,Standard rate,VeriFone Inc,No charge
2020-04-13,2,3,1,-53.15999999999999,-0.066,Standard rate,VeriFone Inc,No charge
